team,first_name,last_name,player,date,gamekey,status,pitcherp,W,SV,ER,QS,DP,HR,SB,H,ASS,BB
Buena Vista Bridesmaids,Jonathan,Lucroy,518960,2014-07-06,2014_07_06_milmlb_cinmlb_1,F,0,0,0,0,0,0,0,0,0,1,0
Buena Vista Bridesmaids,Jonathan,Lucroy,518960,2014-07-07,2014_07_07_phimlb_milmlb_1,F,0,0,0,0,0,0,0,0,0,1,1
Buena Vista Bridesmaids,Jonathan,Lucroy,518960,2014-07-08,2014_07_08_phimlb_milmlb_1,F,0,0,0,0,0,0,0,0,2,0,0
Buena Vista Bridesmaids,Jonathan,Lucroy,518960,2014-07-10,2014_07_10_phimlb_milmlb_1,F,0,0,0,0,0,0,0,0,0,0,0
Buena Vista Bridesmaids,Jonathan,Lucroy,518960,2014-07-11,2014_07_11_slnmlb_milmlb_1,F,0,0,0,0,0,0,0,0,0,0,1
Buena Vista Bridesmaids,Jonathan,Lucroy,518960,2014-07-12,2014_07_12_slnmlb_milmlb_1,F,0,0,0,0,0,0,0,0,0,0,0
Buena Vista Bridesmaids,Dustin,Pedroia,456030,2014-07-01,2014_07_01_chnmlb_bosmlb_1,F,0,0,0,0,0,0,0,0,3,6,0
Buena Vista Bridesmaids,Dustin,Pedroia,456030,2014-07-02,2014_07_02_chnmlb_bosmlb_1,F,0,0,0,0,0,0,0,0,3,1,1
Buena Vista Bridesmaids,Dustin,Pedroia,456030,2014-07-05,2014_07_05_balmlb_bosmlb_1,F,0,0,0,0,0,0,0,0,1,2,0
Buena Vista Bridesmaids,Dustin,Pedroia,456030,2014-07-05,2014_07_05_balmlb_bosmlb_2,F,0,0,0,0,0,0,0,0,0,0,1
Buena Vista Bridesmaids,Dustin,Pedroia,456030,2014-07-06,2014_07_06_balmlb_bosmlb_1,F,0,0,0,0,0,0,0,0,3,5,0
Buena Vista Bridesmaids,Dustin,Pedroia,456030,2014-07-07,2014_07_07_chamlb_bosmlb_1,F,0,0,0,0,0,0,0,0,0,3,0
Buena Vista Bridesmaids,Dustin,Pedroia,456030,2014-07-08,2014_07_08_chamlb_bosmlb_1,F,0,0,0,0,0,0,0,0,2,3,0
Buena Vista Bridesmaids,Dustin,Pedroia,456030,2014-07-09,2014_07_09_chamlb_bosmlb_1,F,0,0,0,0,0,0,0,0,1,1,0
Buena Vista Bridesmaids,Dustin,Pedroia,456030,2014-07-10,2014_07_10_chamlb_bosmlb_1,F,0,0,0,0,0,0,0,0,0,0,0
Buena Vista Bridesmaids,Dustin,Pedroia,456030,2014-07-11,2014_07_11_bosmlb_houmlb_1,F,0,0,0,0,0,0,0,0,1,2,1
Buena Vista Bridesmaids,Dustin,Pedroia,456030,2014-07-12,2014_07_12_bosmlb_houmlb_1,F,0,0,0,0,0,0,0,0,1,1,0
Buena Vista Bridesmaids,Kole,Calhoun,594777,2014-07-01,2014_07_01_anamlb_chamlb_1,F,0,0,0,0,0,0,0,0,0,0,2
Buena Vista Bridesmaids,Kole,Calhoun,594777,2014-07-01,2014_07_01_anamlb_chamlb_2,F,0,0,0,0,0,0,1,0,2,0,1
Buena Vista Bridesmaids,Kole,Calhoun,594777,2014-07-02,2014_07_02_anamlb_chamlb_1,F,0,0,0,0,0,0,0,0,0,0,0
Buena Vista Bridesmaids,Kole,Calhoun,594777,2014-07-04,2014_07_04_houmlb_anamlb_1,F,0,0,0,0,0,0,0,0,0,0,0
Buena Vista Bridesmaids,Kole,Calhoun,594777,2014-07-05,2014_07_05_houmlb_anamlb_1,F,0,0,0,0,0,0,0,0,3,0,0
Buena Vista Bridesmaids,Kole,Calhoun,594777,2014-07-06,2014_07_06_houmlb_anamlb_1,F,0,0,0,0,0,0,1,0,3,0,1
Buena Vista Bridesmaids,Kole,Calhoun,594777,2014-07-07,2014_07_07_tormlb_anamlb_1,F,0,0,0,0,0,0,0,0,1,0,1
Buena Vista Bridesmaids,Kole,Calhoun,594777,2014-07-08,2014_07_08_tormlb_anamlb_1,F,0,0,0,0,0,0,0,0,0,1,0
Buena Vista Bridesmaids,Kole,Calhoun,594777,2014-07-09,2014_07_09_tormlb_anamlb_1,F,0,0,0,0,0,0,1,0,1,0,1
Buena Vista Bridesmaids,Kole,Calhoun,594777,2014-07-10,2014_07_10_anamlb_texmlb_1,F,0,0,0,0,0,0,0,0,4,0,0
Buena Vista Bridesmaids,Kole,Calhoun,594777,2014-07-11,2014_07_11_anamlb_texmlb_1,F,0,0,0,0,0,0,0,0,1,0,0
Buena Vista Bridesmaids,Kole,Calhoun,594777,2014-07-12,2014_07_12_anamlb_texmlb_1,F,0,0,0,0,0,0,0,0,0,0,1
Buena Vista Bridesmaids,Ben,Zobrist,450314,2014-07-01,2014_07_01_tbamlb_nyamlb_1,F,0,0,0,0,0,0,0,0,0,1,1
Buena Vista Bridesmaids,Ben,Zobrist,450314,2014-07-02,2014_07_02_tbamlb_nyamlb_1,F,0,0,0,0,0,0,0,0,3,0,0
Buena Vista Bridesmaids,Ben,Zobrist,450314,2014-07-03,2014_07_03_tbamlb_detmlb_1,F,0,0,0,0,0,0,0,0,0,2,0
Buena Vista Bridesmaids,Ben,Zobrist,450314,2014-07-04,2014_07_04_tbamlb_detmlb_1,F,0,0,0,0,0,0,0,0,2,2,0
Buena Vista Bridesmaids,Ben,Zobrist,450314,2014-07-05,2014_07_05_tbamlb_detmlb_1,F,0,0,0,0,0,0,0,0,2,4,0
Buena Vista Bridesmaids,Ben,Zobrist,450314,2014-07-06,2014_07_06_tbamlb_detmlb_1,F,0,0,0,0,0,0,0,0,4,2,0
Buena Vista Bridesmaids,Ben,Zobrist,450314,2014-07-07,2014_07_07_kcamlb_tbamlb_1,F,0,0,0,0,0,0,0,0,2,2,1
Buena Vista Bridesmaids,Ben,Zobrist,450314,2014-07-08,2014_07_08_kcamlb_tbamlb_1,F,0,0,0,0,0,0,0,0,1,1,0
Buena Vista Bridesmaids,Ben,Zobrist,450314,2014-07-09,2014_07_09_kcamlb_tbamlb_1,F,0,0,0,0,0,0,0,0,0,3,3
Buena Vista Bridesmaids,Ben,Zobrist,450314,2014-07-11,2014_07_11_tormlb_tbamlb_1,F,0,0,0,0,0,0,0,0,2,0,0
Buena Vista Bridesmaids,Ben,Zobrist,450314,2014-07-12,2014_07_12_tormlb_tbamlb_1,F,0,0,0,0,0,0,0,0,1,0,1
Buena Vista Bridesmaids,Zack,Greinke,425844,2014-07-03,2014_07_03_lanmlb_colmlb_1,F,1,1,0,1,1,2,0,0,0,0,0
Buena Vista Bridesmaids,Zack,Greinke,425844,2014-07-09,2014_07_09_lanmlb_detmlb_1,F,1,0,0,3,1,1,0,0,0,0,0
Buena Vista Bridesmaids,Craig,Kimbrel,518886,2014-07-01,2014_07_01_nynmlb_atlmlb_1,F,1,0,1,0,0,0,0,0,0,0,0
Buena Vista Bridesmaids,Craig,Kimbrel,518886,2014-07-04,2014_07_04_arimlb_atlmlb_1,F,1,0,1,0,0,0,0,0,0,0,0
Buena Vista Bridesmaids,Craig,Kimbrel,518886,2014-07-10,2014_07_10_atlmlb_nynmlb_1,F,1,0,1,0,0,0,0,0,0,0,0
Buena Vista Bridesmaids,Matt,Garza,490063,2014-07-05,2014_07_05_milmlb_cinmlb_1,F,1,1,0,0,1,1,0,0,0,0,0
Buena Vista Bridesmaids,Matt,Garza,490063,2014-07-10,2014_07_10_phimlb_milmlb_1,F,1,0,0,2,1,0,0,0,0,0,0
Buena Vista Bridesmaids,Gio,Gonzalez,461829,2014-07-05,2014_07_05_chnmlb_wasmlb_1,F,1,1,0,0,1,0,0,0,0,0,0
Buena Vista Bridesmaids,Gio,Gonzalez,461829,2014-07-10,2014_07_10_wasmlb_balmlb_1,F,1,0,0,3,1,1,0,0,0,0,0
Buena Vista Bridesmaids,Yovani,Gallardo,451596,2014-07-06,2014_07_06_milmlb_cinmlb_1,F,1,0,0,2,1,0,0,0,0,0,0
Buena Vista Bridesmaids,Yovani,Gallardo,451596,2014-07-11,2014_07_11_slnmlb_milmlb_1,F,1,0,0,5,0,1,0,0,0,0,0
Buena Vista Bridesmaids,Miguel,Gonzalez,456068,2014-07-05,2014_07_05_balmlb_bosmlb_1,F,1,0,0,1,1,1,0,0,0,0,0
Buena Vista Bridesmaids,Miguel,Gonzalez,456068,2014-07-11,2014_07_11_nyamlb_balmlb_1,F,1,0,0,2,1,0,0,0,0,0,0
Damnedest of the Nice,Nelson,Cruz,443558,2014-07-01,2014_07_01_texmlb_balmlb_1,F,0,0,0,0,0,0,1,0,1,0,0
Damnedest of the Nice,Nelson,Cruz,443558,2014-07-02,2014_07_02_texmlb_balmlb_1,F,0,0,0,0,0,0,0,0,1,0,0
Damnedest of the Nice,Nelson,Cruz,443558,2014-07-03,2014_07_03_texmlb_balmlb_1,F,0,0,0,0,0,0,0,1,0,0,2
Damnedest of the Nice,Nelson,Cruz,443558,2014-07-05,2014_07_05_balmlb_bosmlb_1,F,0,0,0,0,0,0,0,0,0,0,0
Damnedest of the Nice,Nelson,Cruz,443558,2014-07-05,2014_07_05_balmlb_bosmlb_2,F,0,0,0,0,0,0,1,1,5,0,0
Damnedest of the Nice,Nelson,Cruz,443558,2014-07-06,2014_07_06_balmlb_bosmlb_1,F,0,0,0,0,0,0,0,0,3,0,0
Damnedest of the Nice,Nelson,Cruz,443558,2014-07-07,2014_07_07_balmlb_wasmlb_1,F,0,0,0,0,0,0,1,0,3,0,0
Damnedest of the Nice,Nelson,Cruz,443558,2014-07-08,2014_07_08_balmlb_wasmlb_1,DR,0,0,0,0,0,0,0,0,0,0,0
Damnedest of the Nice,Nelson,Cruz,443558,2014-07-09,2014_07_09_wasmlb_balmlb_1,F,0,0,0,0,0,0,0,0,0,0,1
Damnedest of the Nice,Nelson,Cruz,443558,2014-07-10,2014_07_10_wasmlb_balmlb_1,F,0,0,0,0,0,0,0,0,1,0,0
Damnedest of the Nice,Nelson,Cruz,443558,2014-07-11,2014_07_11_nyamlb_balmlb_1,F,0,0,0,0,0,0,0,0,0,0,0
Damnedest of the Nice,Nelson,Cruz,443558,2014-07-12,2014_07_12_nyamlb_balmlb_1,F,0,0,0,0,0,0,0,0,0,0,0
Damnedest of the Nice,Giancarlo,Stanton,519317,2014-07-01,2014_07_01_phimlb_miamlb_1,F,0,0,0,0,0,0,0,0,2,0,2
Damnedest of the Nice,Giancarlo,Stanton,519317,2014-07-02,2014_07_02_phimlb_miamlb_1,F,0,0,0,0,0,0,0,1,0,0,1
Damnedest of the Nice,Giancarlo,Stanton,519317,2014-07-03,2014_07_03_phimlb_miamlb_1,F,0,0,0,0,0,0,0,0,1,0,0
Damnedest of the Nice,Giancarlo,Stanton,519317,2014-07-04,2014_07_04_miamlb_slnmlb_1,F,0,0,0,0,0,0,0,0,0,0,1
Damnedest of the Nice,Giancarlo,Stanton,519317,2014-07-05,2014_07_05_miamlb_slnmlb_1,F,0,0,0,0,0,0,0,0,1,0,0
Damnedest of the Nice,Giancarlo,Stanton,519317,2014-07-06,2014_07_06_miamlb_slnmlb_1,F,0,0,0,0,0,0,0,0,2,0,1
Damnedest of the Nice,Giancarlo,Stanton,519317,2014-07-07,2014_07_07_miamlb_arimlb_1,F,0,0,0,0,0,0,0,0,0,0,0
Damnedest of the Nice,Giancarlo,Stanton,519317,2014-07-08,2014_07_08_miamlb_arimlb_1,F,0,0,0,0,0,0,0,0,0,0,1
Damnedest of the Nice,Giancarlo,Stanton,519317,2014-07-09,2014_07_09_miamlb_arimlb_1,F,0,0,0,0,0,0,0,0,0,0,0
Damnedest of the Nice,Giancarlo,Stanton,519317,2014-07-11,2014_07_11_miamlb_nynmlb_1,F,0,0,0,0,0,0,0,0,1,0,1
Damnedest of the Nice,Giancarlo,Stanton,519317,2014-07-12,2014_07_12_miamlb_nynmlb_1,F,0,0,0,0,0,0,0,0,0,0,0
Damnedest of the Nice,Jose,Altuve,514888,2014-07-01,2014_07_01_seamlb_houmlb_1,F,0,0,0,0,0,0,0,0,2,3,0
Damnedest of the Nice,Jose,Altuve,514888,2014-07-02,2014_07_02_seamlb_houmlb_1,F,0,0,0,0,0,0,0,0,0,4,0
Damnedest of the Nice,Jose,Altuve,514888,2014-07-03,2014_07_03_houmlb_anamlb_1,F,0,0,0,0,0,0,0,0,3,2,0
Damnedest of the Nice,Jose,Altuve,514888,2014-07-04,2014_07_04_houmlb_anamlb_1,F,0,0,0,0,0,0,0,0,0,4,0
Damnedest of the Nice,Jose,Altuve,514888,2014-07-05,2014_07_05_houmlb_anamlb_1,F,0,0,0,0,0,0,0,0,0,1,1
Damnedest of the Nice,Jose,Altuve,514888,2014-07-06,2014_07_06_houmlb_anamlb_1,F,0,0,0,0,0,0,0,1,1,2,0
Damnedest of the Nice,Jose,Altuve,514888,2014-07-07,2014_07_07_houmlb_texmlb_1,F,0,0,0,0,0,0,0,1,2,2,0
Damnedest of the Nice,Jose,Altuve,514888,2014-07-08,2014_07_08_houmlb_texmlb_1,F,0,0,0,0,0,0,0,2,2,2,1
Damnedest of the Nice,Jose,Altuve,514888,2014-07-09,2014_07_09_houmlb_texmlb_1,F,0,0,0,0,0,0,0,0,1,5,0
Damnedest of the Nice,Jose,Altuve,514888,2014-07-11,2014_07_11_bosmlb_houmlb_1,F,0,0,0,0,0,0,0,0,1,5,0
Damnedest of the Nice,Jose,Altuve,514888,2014-07-12,2014_07_12_bosmlb_houmlb_1,F,0,0,0,0,0,0,0,0,2,3,0
Damnedest of the Nice,Dee,Gordon,543829,2014-07-01,2014_07_01_clemlb_lanmlb_1,F,0,0,0,0,0,0,0,0,3,3,1
Damnedest of the Nice,Dee,Gordon,543829,2014-07-02,2014_07_02_clemlb_lanmlb_1,F,0,0,0,0,0,0,0,0,0,1,1
Damnedest of the Nice,Dee,Gordon,543829,2014-07-03,2014_07_03_lanmlb_colmlb_1,F,0,0,0,0,0,0,0,0,1,2,0
Damnedest of the Nice,Dee,Gordon,543829,2014-07-04,2014_07_04_lanmlb_colmlb_1,F,0,0,0,0,0,0,0,1,3,2,1
Damnedest of the Nice,Dee,Gordon,543829,2014-07-05,2014_07_05_lanmlb_colmlb_1,F,0,0,0,0,0,0,0,1,1,0,0
Damnedest of the Nice,Dee,Gordon,543829,2014-07-06,2014_07_06_lanmlb_colmlb_1,F,0,0,0,0,0,0,0,0,2,7,0
Damnedest of the Nice,Dee,Gordon,543829,2014-07-08,2014_07_08_lanmlb_detmlb_1,F,0,0,0,0,0,0,0,0,0,2,0
Damnedest of the Nice,Dee,Gordon,543829,2014-07-09,2014_07_09_lanmlb_detmlb_1,F,0,0,0,0,0,0,0,0,1,2,0
Damnedest of the Nice,Dee,Gordon,543829,2014-07-10,2014_07_10_sdnmlb_lanmlb_1,F,0,0,0,0,0,0,0,0,1,2,0
Damnedest of the Nice,Dee,Gordon,543829,2014-07-11,2014_07_11_sdnmlb_lanmlb_1,F,0,0,0,0,0,0,0,0,1,6,0
Damnedest of the Nice,Dee,Gordon,543829,2014-07-12,2014_07_12_sdnmlb_lanmlb_1,F,0,0,0,0,0,0,0,0,0,4,0
Damnedest of the Nice,Jose,Abreu,547989,2014-07-01,2014_07_01_anamlb_chamlb_1,F,0,0,0,0,0,0,1,0,1,3,1
Damnedest of the Nice,Jose,Abreu,547989,2014-07-01,2014_07_01_anamlb_chamlb_2,F,0,0,0,0,0,0,0,0,1,0,0
Damnedest of the Nice,Jose,Abreu,547989,2014-07-02,2014_07_02_anamlb_chamlb_1,F,0,0,0,0,0,0,0,0,1,0,1
Damnedest of the Nice,Jose,Abreu,547989,2014-07-04,2014_07_04_seamlb_chamlb_1,F,0,0,0,0,0,0,1,0,1,1,0
Damnedest of the Nice,Jose,Abreu,547989,2014-07-05,2014_07_05_seamlb_chamlb_1,F,0,0,0,0,0,0,0,0,0,0,0
Damnedest of the Nice,Jose,Abreu,547989,2014-07-06,2014_07_06_seamlb_chamlb_1,F,0,0,0,0,0,0,0,0,1,1,0
Damnedest of the Nice,Jose,Abreu,547989,2014-07-07,2014_07_07_chamlb_bosmlb_1,F,0,0,0,0,0,0,0,0,1,2,0
Damnedest of the Nice,Jose,Abreu,547989,2014-07-08,2014_07_08_chamlb_bosmlb_1,F,0,0,0,0,0,0,0,0,3,1,1
Damnedest of the Nice,Jose,Abreu,547989,2014-07-09,2014_07_09_chamlb_bosmlb_1,F,0,0,0,0,0,0,1,0,2,1,0
Damnedest of the Nice,Jose,Abreu,547989,2014-07-10,2014_07_10_chamlb_bosmlb_1,F,0,0,0,0,0,0,0,1,2,1,1
Damnedest of the Nice,Jose,Abreu,547989,2014-07-11,2014_07_11_chamlb_clemlb_1,F,0,0,0,0,0,0,0,0,1,1,0
Damnedest of the Nice,Jose,Abreu,547989,2014-07-12,2014_07_12_chamlb_clemlb_1,F,0,0,0,0,0,0,1,0,1,0,1
Damnedest of the Nice,Todd,Frazier,453943,2014-07-01,2014_07_01_cinmlb_sdnmlb_1,F,0,0,0,0,0,0,0,1,1,1,1
Damnedest of the Nice,Todd,Frazier,453943,2014-07-02,2014_07_02_cinmlb_sdnmlb_1,F,0,0,0,0,0,0,0,0,2,0,0
Damnedest of the Nice,Todd,Frazier,453943,2014-07-04,2014_07_04_milmlb_cinmlb_1,F,0,0,0,0,0,0,0,0,2,1,0
Damnedest of the Nice,Todd,Frazier,453943,2014-07-05,2014_07_05_milmlb_cinmlb_1,F,0,0,0,0,0,0,0,0,0,4,0
Damnedest of the Nice,Todd,Frazier,453943,2014-07-06,2014_07_06_milmlb_cinmlb_1,F,0,0,0,0,0,0,0,0,2,1,0
Damnedest of the Nice,Todd,Frazier,453943,2014-07-07,2014_07_07_chnmlb_cinmlb_1,F,0,0,0,0,0,0,0,0,2,2,0
Damnedest of the Nice,Todd,Frazier,453943,2014-07-08,2014_07_08_chnmlb_cinmlb_1,F,0,0,0,0,0,0,0,0,0,0,0
Damnedest of the Nice,Todd,Frazier,453943,2014-07-08,2014_07_08_chnmlb_cinmlb_2,F,0,0,0,0,0,0,0,0,1,0,0
Damnedest of the Nice,Todd,Frazier,453943,2014-07-09,2014_07_09_chnmlb_cinmlb_1,F,0,0,0,0,0,0,0,0,1,0,0
Damnedest of the Nice,Todd,Frazier,453943,2014-07-10,2014_07_10_chnmlb_cinmlb_1,F,0,0,0,0,0,0,0,0,1,0,1
Damnedest of the Nice,Todd,Frazier,453943,2014-07-11,2014_07_11_pitmlb_cinmlb_1,F,0,0,0,0,0,0,0,0,1,1,0
Damnedest of the Nice,Todd,Frazier,453943,2014-07-12,2014_07_12_pitmlb_cinmlb_1,F,0,0,0,0,0,0,1,1,2,2,1
Damnedest of the Nice,Kyle,Seager,572122,2014-07-01,2014_07_01_seamlb_houmlb_1,F,0,0,0,0,0,0,1,0,3,1,1
Damnedest of the Nice,Kyle,Seager,572122,2014-07-02,2014_07_02_seamlb_houmlb_1,F,0,0,0,0,0,0,0,0,2,1,1
Damnedest of the Nice,Kyle,Seager,572122,2014-07-04,2014_07_04_seamlb_chamlb_1,F,0,0,0,0,0,0,0,0,1,3,0
Damnedest of the Nice,Kyle,Seager,572122,2014-07-05,2014_07_05_seamlb_chamlb_1,F,0,0,0,0,0,0,0,0,0,4,1
Damnedest of the Nice,Kyle,Seager,572122,2014-07-06,2014_07_06_seamlb_chamlb_1,F,0,0,0,0,0,0,0,0,0,5,0
Damnedest of the Nice,Kyle,Seager,572122,2014-07-07,2014_07_07_minmlb_seamlb_1,F,0,0,0,0,0,0,0,0,0,1,0
Damnedest of the Nice,Kyle,Seager,572122,2014-07-08,2014_07_08_minmlb_seamlb_1,F,0,0,0,0,0,0,0,0,1,0,0
Damnedest of the Nice,Kyle,Seager,572122,2014-07-09,2014_07_09_minmlb_seamlb_1,F,0,0,0,0,0,0,0,0,2,3,1
Damnedest of the Nice,Kyle,Seager,572122,2014-07-10,2014_07_10_minmlb_seamlb_1,F,0,0,0,0,0,0,1,0,1,0,2
Damnedest of the Nice,Kyle,Seager,572122,2014-07-11,2014_07_11_oakmlb_seamlb_1,F,0,0,0,0,0,0,0,0,0,3,0
Damnedest of the Nice,Kyle,Seager,572122,2014-07-12,2014_07_12_oakmlb_seamlb_1,F,0,0,0,0,0,0,1,0,2,2,0
Damnedest of the Nice,George,Springer,543807,2014-07-01,2014_07_01_seamlb_houmlb_1,F,0,0,0,0,0,0,0,0,1,0,0
Damnedest of the Nice,George,Springer,543807,2014-07-02,2014_07_02_seamlb_houmlb_1,F,0,0,0,0,0,0,0,0,0,0,0
Damnedest of the Nice,George,Springer,543807,2014-07-03,2014_07_03_houmlb_anamlb_1,F,0,0,0,0,0,0,0,1,1,0,0
Damnedest of the Nice,George,Springer,543807,2014-07-04,2014_07_04_houmlb_anamlb_1,F,0,0,0,0,0,0,1,0,1,0,2
Damnedest of the Nice,George,Springer,543807,2014-07-05,2014_07_05_houmlb_anamlb_1,F,0,0,0,0,0,0,0,1,0,0,0
Damnedest of the Nice,George,Springer,543807,2014-07-06,2014_07_06_houmlb_anamlb_1,F,0,0,0,0,0,0,0,0,0,0,0
Damnedest of the Nice,George,Springer,543807,2014-07-07,2014_07_07_houmlb_texmlb_1,F,0,0,0,0,0,0,0,0,1,0,0
Damnedest of the Nice,George,Springer,543807,2014-07-08,2014_07_08_houmlb_texmlb_1,F,0,0,0,0,0,0,1,0,1,0,1
Damnedest of the Nice,George,Springer,543807,2014-07-09,2014_07_09_houmlb_texmlb_1,F,0,0,0,0,0,0,1,0,2,0,0
Damnedest of the Nice,George,Springer,543807,2014-07-12,2014_07_12_bosmlb_houmlb_1,F,0,0,0,0,0,0,0,0,0,0,1
Damnedest of the Nice,Carlos,Santana,467793,2014-07-01,2014_07_01_clemlb_lanmlb_1,F,0,0,0,0,0,0,0,0,0,0,0
Damnedest of the Nice,Carlos,Santana,467793,2014-07-02,2014_07_02_clemlb_lanmlb_1,F,0,0,0,0,0,0,0,0,1,1,1
Damnedest of the Nice,Carlos,Santana,467793,2014-07-04,2014_07_04_kcamlb_clemlb_1,F,0,0,0,0,0,0,0,0,1,1,0
Damnedest of the Nice,Carlos,Santana,467793,2014-07-05,2014_07_05_kcamlb_clemlb_1,F,0,0,0,0,0,0,0,0,2,1,0
Damnedest of the Nice,Carlos,Santana,467793,2014-07-06,2014_07_06_kcamlb_clemlb_1,F,0,0,0,0,0,0,1,0,1,1,0
Damnedest of the Nice,Carlos,Santana,467793,2014-07-07,2014_07_07_nyamlb_clemlb_1,F,0,0,0,0,0,0,0,0,0,3,0
Damnedest of the Nice,Carlos,Santana,467793,2014-07-08,2014_07_08_nyamlb_clemlb_1,F,0,0,0,0,0,0,0,0,1,0,0
Damnedest of the Nice,Carlos,Santana,467793,2014-07-09,2014_07_09_nyamlb_clemlb_1,F,0,0,0,0,0,0,0,0,1,1,2
Damnedest of the Nice,Carlos,Santana,467793,2014-07-10,2014_07_10_nyamlb_clemlb_1,F,0,0,0,0,0,0,1,0,1,0,0
Damnedest of the Nice,Carlos,Santana,467793,2014-07-11,2014_07_11_chamlb_clemlb_1,F,0,0,0,0,0,0,0,0,1,0,1
Damnedest of the Nice,Carlos,Santana,467793,2014-07-12,2014_07_12_chamlb_clemlb_1,F,0,0,0,0,0,0,0,0,0,1,1
Damnedest of the Nice,Felix,Hernandez,433587,2014-07-05,2014_07_05_seamlb_chamlb_1,F,1,0,0,2,1,0,0,0,0,0,0
Damnedest of the Nice,Felix,Hernandez,433587,2014-07-11,2014_07_11_oakmlb_seamlb_1,F,1,1,0,2,1,1,0,0,0,0,0
Damnedest of the Nice,Masahiro,Tanaka,547888,2014-07-03,2014_07_03_nyamlb_minmlb_1,F,1,1,0,4,0,2,0,0,0,0,0
Damnedest of the Nice,Masahiro,Tanaka,547888,2014-07-08,2014_07_08_nyamlb_clemlb_1,F,1,0,0,5,0,0,0,0,0,0,0
Damnedest of the Nice,Chris,Sale,519242,2014-07-04,2014_07_04_seamlb_chamlb_1,F,1,1,0,1,1,0,0,0,0,0,0
Damnedest of the Nice,Chris,Sale,519242,2014-07-09,2014_07_09_chamlb_bosmlb_1,F,1,0,0,1,1,0,0,0,0,0,0
Damnedest of the Nice,Alfredo,Simon,430580,2014-07-04,2014_07_04_milmlb_cinmlb_1,F,1,1,0,2,1,1,0,0,0,0,0
Damnedest of the Nice,Alfredo,Simon,430580,2014-07-09,2014_07_09_chnmlb_cinmlb_1,F,1,1,0,1,1,0,0,0,0,0,0
Damnedest of the Nice,Huston,Street,434718,2014-07-04,2014_07_04_sfnmlb_sdnmlb_1,F,1,0,1,0,0,0,0,0,0,0,0
Damnedest of the Nice,Huston,Street,434718,2014-07-05,2014_07_05_sfnmlb_sdnmlb_1,F,1,0,0,1,0,0,0,0,0,0,0
Damnedest of the Nice,Huston,Street,434718,2014-07-11,2014_07_11_sdnmlb_lanmlb_1,F,1,0,1,0,0,0,0,0,0,0,0
Damnedest of the Nice,Anibal,Sanchez,434671,2014-07-05,2014_07_05_tbamlb_detmlb_1,F,1,0,0,7,0,1,0,0,0,0,0
Damnedest of the Nice,Anibal,Sanchez,434671,2014-07-11,2014_07_11_detmlb_kcamlb_1,F,1,1,0,1,1,1,0,0,0,0,0
